case,case_label,dataset_family,p,device,cuda_name,data_seed,init_seed,n,n_train,n_eval,hidden,activation,epochs,degree,include_special,n_fullpr_features,n_design_params,oracle_mse_vs_y,full_fpr_mse_vs_y,full_fpr_mse_vs_nn,shape_nn_fpr,abs_rmse_gap,close_threshold,is_close,status,candidate_domain,n_candidates,budget,budget_multiplier,criteria,dopt_mse_vs_nn,dopt_shape_vs_nn,aopt_mse_vs_nn,aopt_shape_vs_nn,iopt_mse_vs_nn,iopt_shape_vs_nn,latin_mse_vs_nn,latin_shape_vs_nn,random_mse_median,random_mse_q25,random_mse_q75,random_mse_mean,random_shape_median,random_shape_q25,random_shape_q75,random_shape_mean,dopt_gain_vs_random_median_pct,dopt_shape_gain_vs_random_median_pct,aopt_gain_vs_random_median_pct,aopt_shape_gain_vs_random_median_pct,iopt_gain_vs_random_median_pct,iopt_shape_gain_vs_random_median_pct,latin_gain_vs_random_median_pct,latin_shape_gain_vs_random_median_pct,elapsed_sec_run
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.02720818011537134,0.027208176626724118,7.404777739068272e-15,1.5434226299814859e-15,1.0574925740636232e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",5.393370247115526e-14,1.1645397637590483e-14,4.527706075271842e-14,1.3263569889154945e-14,5.956538406549644e-14,1.4709414651492447e-14,2.528967885821853e-13,7.583715585663684e-14,2.3344172263743187e-13,1.756562397992112e-13,2.9767603560112056e-13,2.5069840042230727e-13,5.80760202886799e-14,4.284532331364496e-14,9.195233144887213e-14,7.106314859127513e-14,76.89628834905321,79.94801024639013,80.60455507217101,77.16171007719642,74.48383117099853,74.67213734967376,-8.334014042112742,-30.58256312962084,77.12004920002073
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.02720818011537134,0.027208176626724118,7.404777739068272e-15,1.5434226299814859e-15,1.0574925740636232e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",1.6213265492509996e-14,4.89591845880116e-15,1.5326901561530506e-14,4.01205155581133e-15,1.647968605166567e-14,4.236922466909966e-15,3.288936371515122e-14,8.305009689585478e-15,3.2221826047058424e-14,2.8233244566388082e-14,5.0929381035268376e-14,4.004048466957208e-14,8.668108310702133e-15,7.0640696005334574e-15,1.2267371018738447e-14,1.0118283468907937e-14,49.68235050108177,43.51802857889553,52.43316893603018,53.71479667763465,48.85551791013369,51.12056385268255,-2.0716940967836157,4.188902677512151,145.84858980000718
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.02720818011537134,0.027208176626724118,7.404777739068272e-15,1.5434226299814859e-15,1.0574925740636232e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",1.0277501713986994e-14,2.6739801442539554e-15,9.80749173061406e-15,2.5954481551525936e-15,1.0274494468455742e-14,3.339817741407895e-15,1.3962594531009925e-14,4.75755616161067e-15,1.3492403801378705e-14,1.2687997124506133e-14,1.862753551236675e-14,1.5675578207367163e-14,3.757283610858807e-15,2.9421481820007578e-15,4.43389285362485e-15,4.0409771368807605e-15,23.827496825014975,28.83209197927009,27.311012366737103,30.922218710039065,23.849785259125916,11.110842637601463,-3.4848551566709944,-26.62222643670035,223.9868722000101
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.03697895305659317,0.03697895017916705,3.896101404220373e-15,9.016495177369904e-16,7.481641417506069e-09,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",3.180016085889801e-14,9.20571578163027e-15,2.552461325861157e-14,6.9280725280756394e-15,3.3485356391098974e-14,9.37918870625136e-15,8.940762310865646e-14,2.2416328829832465e-14,1.3689823902601767e-13,1.2120943287921398e-13,1.571089589590449e-13,1.4276195446934955e-13,3.517245479145857e-14,3.1803178101548786e-14,4.254757350709642e-14,3.77278590614076e-14,76.77094965929082,73.82691701158764,81.3550463174617,80.30256185087745,75.539965576376,73.33371025178191,34.69045055308239,36.26737467503649,87.61687980001443
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.03697895305659317,0.03697895017916705,3.896101404220373e-15,9.016495177369904e-16,7.481641417506069e-09,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",9.171002329377931e-15,2.5063860942367755e-15,7.981433173038834e-15,2.079422222320786e-15,8.950174119446274e-15,2.5713578335537423e-15,1.902586752714457e-14,4.4556400559113276e-15,2.3220285520478536e-14,1.9404194854295305e-14,2.874487834825024e-14,2.4231774915254627e-14,6.207051562623178e-15,5.292014243296795e-15,7.483286415651985e-15,6.4570208430929335e-15,60.50435158822745,59.62034358906558,65.62732544352302,66.49903418166554,61.45536577682089,58.57360281912892,18.063593531762592,28.216480708139663,170.1843241000024
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.03697895305659317,0.03697895017916705,3.896101404220373e-15,9.016495177369904e-16,7.481641417506069e-09,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",5.34623187013909e-15,1.2651781726431277e-15,5.073451403721296e-15,1.417937278106212e-15,5.397194329884162e-15,1.623860981517421e-15,8.364104614010714e-15,2.5030711384264963e-15,8.513760875931861e-15,7.250896574750061e-15,1.0332273783562732e-14,8.924287440725324e-15,2.214016251153606e-15,1.9748371801486664e-15,2.6690833869194104e-15,2.405364464441261e-15,37.20481526263296,42.85596720512279,40.408810187941896,35.956329256056705,36.60622598478349,26.655417245861972,1.7578161296991712,-13.055680468572852,263.96996460002265
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.036980248589096334,0.03698024546850556,5.435294457826433e-15,1.1910765885233362e-15,8.113755584071569e-09,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",3.516027473738763e-14,9.015232251212953e-15,2.753010063592445e-14,7.81535940695298e-15,3.7850046631152176e-14,9.126696668401253e-15,1.479300086465185e-13,4.8030366743332595e-14,1.5645196306402452e-13,1.2907436618371044e-13,1.8119889260263576e-13,1.5474313299417307e-13,4.121597239522512e-14,3.136663969765662e-14,4.7234530099236755e-14,4.041342042636077e-14,77.52647263173101,78.12684809479984,82.40348021414192,81.03803221719356,75.80724083617739,77.85640823687424,5.447010220011493,-16.533382453684208,89.6234655000153
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.036980248589096334,0.03698024546850556,5.435294457826433e-15,1.1910765885233362e-15,8.113755584071569e-09,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",1.1577047416587558e-14,2.6842200903093676e-15,9.859698835541466e-15,2.3446660614839083e-15,1.1558022944507923e-14,2.937439558093095e-15,2.490259361333857e-14,5.887878411413306e-15,2.7447160336588513e-14,2.2730278613261697e-14,3.221615911314923e-14,2.7906969281882542e-14,6.67888532875331e-15,5.375703422752234e-15,8.400415912271752e-15,7.115992272679045e-15,57.82060047518015,59.81035819325247,64.0775267290658,64.89435068768329,57.88991355473495,56.019014947792165,9.270783177733328,11.843397189866932,173.49832610000158
highdim_local,Local interior,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.036980248589096334,0.03698024546850556,5.435294457826433e-15,1.1910765885233362e-15,8.113755584071569e-09,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",7.064990029054197e-15,1.5089840026640336e-15,6.78803786893514e-15,1.7985347989195516e-15,7.0863163652995165e-15,1.495789612674462e-15,1.0522431116749424e-14,2.220256359269406e-15,1.0526483982712142e-14,9.149697951219525e-15,1.2080437593120796e-14,1.0933797900891051e-14,2.5557332673274257e-15,2.360963948954732e-15,3.0483259449858726e-15,2.8038119207050008e-15,32.883667132756074,40.95690571645592,35.5146706147725,29.62744501110202,32.68107017559218,41.473172032594974,0.03850161145330271,13.126444466907675,266.3534039000224
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.1034812397244651,0.1034812304210187,1.4820375191022178e-14,3.990306984742212e-15,1.4460491803980347e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",1.8363083195391421e-13,4.859370213221427e-14,1.4040564759540153e-13,3.730109912342956e-14,2.0810170749342994e-13,5.61845064275197e-14,4.87711274847631e-13,1.2937594719883544e-13,6.002796208373159e-13,5.162329241526509e-13,7.207231808511984e-13,6.336981879535827e-13,1.5006619882714964e-13,1.302050655893125e-13,1.8932029604922105e-13,1.6563999412482902e-13,69.40911775452716,67.61848936535947,76.60995930537288,75.14357036097516,65.33253832553007,62.560185527032274,18.752651611371704,13.787416346932199,75.43785699998261
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.1034812397244651,0.1034812304210187,1.4820375191022178e-14,3.990306984742212e-15,1.4460491803980347e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",4.7322794978635074e-14,1.2627761964965922e-14,3.845775888085434e-14,1.002555794835105e-14,4.853421657646744e-14,1.23846948459752e-14,1.2271396410413598e-13,2.7400639848241218e-14,9.615172235466725e-14,8.708789681948808e-14,1.1243741686993934e-13,1.029712706519645e-13,2.6184035743381295e-14,2.2872771115645243e-14,3.018162253674033e-14,2.737713939706606e-14,50.78320614572121,51.77304946905321,60.00304733076102,61.711181398439415,49.523299855780934,52.70135220043091,-27.625341594496557,-4.646358249672994,145.5612254999869
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.1034812397244651,0.1034812304210187,1.4820375191022178e-14,3.990306984742212e-15,1.4460491803980347e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",2.3884028961747856e-14,6.1403685594323754e-15,2.134924985230869e-14,6.247248191688083e-15,2.3532728679427877e-14,6.103433284343149e-15,3.1946049161380516e-14,8.269754825554817e-15,3.377042105280568e-14,3.108121567809075e-14,3.8648927707885313e-14,3.5192854846709883e-14,8.905952146070184e-15,8.099701107734876e-15,9.951093548530242e-15,9.161263054178742e-15,29.275300049113397,31.05320510685814,36.78121507894266,29.8531129605864,30.31556034604799,31.46793083728467,5.40227759841209,7.14350706225267,226.03248510000412
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10348175247176623,0.1034817427008391,1.476848549304029e-14,4.001138303698841e-15,1.5187066715327546e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",1.8388795578364264e-13,4.946983300129363e-14,1.4169946290546442e-13,3.439588322988273e-14,2.0388185810543977e-13,4.896774677208266e-14,8.050295483967831e-13,2.2286116840848885e-13,6.299085730494219e-13,5.548483996918188e-13,7.620412109231387e-13,6.8027746683536e-13,1.6424651002100808e-13,1.4085538963918088e-13,2.0534122739786847e-13,1.786134939337674e-13,70.80719906804396,69.88074023918915,77.50475720317799,79.05837802856006,67.63310314726525,70.18643089230973,-27.801014756727476,-35.68700386996571,74.87954680001712
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10348175247176623,0.1034817427008391,1.476848549304029e-14,4.001138303698841e-15,1.5187066715327546e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",4.71193288044347e-14,1.251535899836692e-14,3.884106813228492e-14,1.0039246339658298e-14,5.003261862782085e-14,1.2962495188282996e-14,1.2969216907139773e-13,3.10714324621316e-14,9.313798934508122e-14,8.699075617047492e-14,1.2222546993751873e-13,1.0461302421259069e-13,2.4742168430994665e-14,2.2056582615193814e-14,3.1813765466542906e-14,2.77467507994014e-14,49.40911959151805,49.41688707167294,58.29728727729274,59.42454935727431,46.28119097305469,47.60970436186668,-39.24733611210064,-25.580878445594234,145.0331092000124
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10348175247176623,0.1034817427008391,1.476848549304029e-14,4.001138303698841e-15,1.5187066715327546e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",2.3793255705516015e-14,5.446049223200964e-15,2.139725155607252e-14,6.1156122932404e-15,2.4243801151306686e-14,7.20236072788306e-15,4.0952750373073465e-14,9.539485954144117e-15,3.430719931311767e-14,3.209216044620336e-14,3.748988322722673e-14,3.5332105940363787e-14,8.958967255031887e-15,8.25343276582323e-15,1.0043557074113161e-14,9.180369777249043e-15,30.646464351817706,39.2111940118752,37.63043330706659,31.73753046362001,29.333196423186752,19.607243526447903,-19.370718662583485,-6.479750205428832,224.1031731000112
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992400058548307,0.10992398985848435,2.065639492947411e-14,3.989217821278473e-15,1.6177148842722033e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",1.6647159790756923e-13,5.76945467408784e-14,1.5188296980807849e-13,2.843335153698907e-14,1.8097796071675636e-13,6.292172158719505e-14,1.3823580578848781e-12,6.294748023933786e-13,6.229057826468108e-13,4.894279801049677e-13,1.103797892625811e-12,8.109716339833749e-13,1.6714681569317435e-13,1.1489892824308219e-13,2.2379541034872519e-13,1.94684539488123e-13,73.27499558597628,65.48271260710925,75.61702362711947,82.9889959799275,70.94617424359804,62.35541710666011,-121.92089018840892,-276.5999368775794,74.43444579999777
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992400058548307,0.10992398985848435,2.065639492947411e-14,3.989217821278473e-15,1.6177148842722033e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",5.121350155251479e-14,1.952740816335361e-14,4.629433688517103e-14,7.190290125620469e-15,5.308784911963011e-14,1.8888003701273195e-14,8.253370790375986e-14,3.4003696429807795e-14,1.2495053466912798e-13,1.0049254713107429e-13,1.576575641361961e-13,1.4909448177241606e-13,3.37999762877285e-14,2.235547440417215e-14,4.8262908937647274e-14,3.810501257304262e-14,59.012979265651516,42.22656253624864,62.94986891591978,78.7269373670212,57.51290759962891,44.11829304113826,33.946894967427625,-0.6027227366820944,143.7707477999793
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992400058548307,0.10992398985848435,2.065639492947411e-14,3.989217821278473e-15,1.6177148842722033e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",2.9561579065741063e-14,5.314203677091674e-15,2.8355939296520963e-14,1.0680900419216305e-14,3.0280783279987595e-14,1.2037145196355213e-14,5.197913054532865e-14,8.85056937019835e-15,4.257676810168501e-14,3.968244578827704e-14,5.3531861101445486e-14,4.870876872890983e-14,9.65648899800268e-15,7.479650376829778e-15,1.4254384109283967e-14,1.2280449705810322e-14,30.568757602409146,44.967537598905274,33.40044216414174,-10.608528849621347,28.879563597526307,-24.653434585230116,-22.083316472467377,8.345886667204033,220.93526450000354
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992384754786468,0.10992383625903038,2.1025970254356394e-14,2.8758442348027554e-15,1.702445245888029e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",1.6815960636244425e-13,3.27459924658184e-14,1.5288805665992043e-13,5.6486990909636715e-14,1.7612433644538603e-13,3.542737003689467e-14,5.18974177626987e-13,1.0921017728413664e-13,6.297858199380685e-13,5.482980946104678e-13,1.1392896276316146e-12,8.363083609987813e-13,1.783068657711877e-13,1.2774626307514008e-13,2.436249430513924e-13,2.4250255217680453e-13,73.29892146841595,81.63503557522024,75.72380135917398,68.32035005195837,72.03424864937327,80.1312361788935,17.595131361004356,38.75155798864155,76.44529719999991
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992384754786468,0.10992383625903038,2.1025970254356394e-14,2.8758442348027554e-15,1.702445245888029e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",5.1945407123681e-14,1.9468640345099986e-14,4.685326481398181e-14,7.857077714517043e-15,5.346874092551006e-14,1.0406541439204564e-14,1.3857855592998127e-13,2.3128910732550284e-14,1.2476225166156427e-13,1.0972479012812908e-13,1.395667304667816e-13,1.4181698162383986e-13,2.3797146822835185e-14,1.8248045470045452e-14,4.624952881320501e-14,3.80588919756823e-14,58.364484103260295,18.18918255184132,62.44596086556846,66.98311031565527,57.14349475628911,56.26979353164014,-11.074106217556677,2.8080512981651955,144.3590966000047
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,1,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.10992384754786468,0.10992383625903038,2.1025970254356394e-14,2.8758442348027554e-15,1.702445245888029e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",2.9999680861203514e-14,4.9956652202240525e-15,2.8850452423131994e-14,5.4948343961736856e-15,3.088169046644571e-14,1.2691277992128477e-14,5.925581355750974e-14,2.628857269751617e-14,4.4049549122274126e-14,3.9263417562463945e-14,5.798130095783956e-14,5.076736818279393e-14,1.0767723739996828e-14,7.42474532940985e-15,1.6906975649562167e-14,1.312852125363661e-14,31.895600615730586,53.605187680776034,34.50454545392054,48.96939660735293,29.89328816800521,-17.864075068963608,-34.52081743907432,-144.14233994383582,220.6974024999945
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010602289971,0.09460007314374146,3.221383121337384e-14,7.753173982455134e-15,5.344965686715497e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",2.721294434324747e-13,7.051808865829008e-14,2.425481799420993e-13,5.6667693730617454e-14,3.316206737032808e-13,8.557808606047474e-14,6.757040465196616e-13,1.6178632788122808e-13,2.398723705108044e-12,7.215067707739571e-13,3.8436516294967414e-12,2.483057088636038e-12,3.722072102728159e-13,1.765080310241388e-13,9.639181787537343e-13,6.850060952356867e-13,88.65524016571898,81.05407775238889,89.88844861850504,84.7752294510679,86.17512000247883,77.00794511805702,71.83068458110617,56.53326335009902,84.63522880000528
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010602289971,0.09460007314374146,3.221383121337384e-14,7.753173982455134e-15,5.344965686715497e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",8.712765387956976e-14,1.8460506450848587e-14,7.445713162062512e-14,2.5520986258155634e-14,8.650069685349779e-14,2.5463952576452667e-14,1.3138592413697057e-13,4.329096528060426e-14,1.86594896293751e-13,1.4739799655003284e-13,7.302932406965243e-13,4.4292428935426337e-13,5.500586454376141e-14,4.1527669650475016e-14,1.5291846481957596e-13,1.1444441376007677e-13,53.306518232734945,66.43902135896468,60.0969088117987,53.60315400942072,53.64251725442575,53.70684055662078,29.58761105119752,21.29754592592039,163.94067700000596
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010602289971,0.09460007314374146,3.221383121337384e-14,7.753173982455134e-15,5.344965686715497e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",4.6784806741228755e-14,9.238824721288542e-15,4.406868779763312e-14,1.2019041893155795e-14,4.8239023188218454e-14,1.664905677688926e-14,5.863832652262939e-14,1.975467974038555e-14,6.676448624235328e-14,5.880947419257986e-14,2.329517077361576e-13,1.263450056250523e-13,2.1076310324214075e-14,1.68843267571564e-14,2.9525735049286293e-14,3.264397709848552e-14,29.925609595195308,56.164885697881026,33.99381875318418,42.973690801338215,27.74748087911273,21.005828246125454,12.171380590312863,6.270692372137526,253.40419609998935
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010995301081,0.09460007768936504,3.235476313761172e-14,6.768848691825462e-15,5.2449054266379136e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",2.7283381635032824e-13,8.622644654082731e-14,2.4264601865569263e-13,6.199683356372543e-14,3.3420520674347327e-13,7.838073448551003e-14,5.24230729663991e-12,1.992948053413009e-12,3.1107489496337226e-12,8.262506538495342e-13,4.514786732213201e-12,3.0648292536263856e-12,5.659892246694279e-13,2.3639887808388284e-13,1.0929677368896506e-12,7.462955816027686e-13,91.2293206308901,84.76535545509921,92.1997556670633,89.04628730344903,89.25643913557137,86.15155005269064,-68.5223520611385,-252.11766700629533,87.88493780000135
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010995301081,0.09460007768936504,3.235476313761172e-14,6.768848691825462e-15,5.2449054266379136e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",8.793320147819142e-14,2.7538815352615082e-14,7.522460220441842e-14,1.5902587550048367e-14,8.879629706938683e-14,2.4866183395008162e-14,5.297402092292257e-13,9.38752787323732e-14,1.8616440590246454e-13,1.3569764673699533e-13,8.10164682562255e-13,4.797978316119588e-13,5.24570988262967e-14,3.582884976420322e-14,1.8948682590593404e-13,1.2519057243270272e-13,52.76583563226288,47.5022142497711,59.59238188430598,69.68458434442353,52.30221553957576,52.59710515568435,-184.5550451286417,-78.95629158453119,167.2553639000107
highdim_highfreq,High-frequency,measure_weighted,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,2,1,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.09460010995301081,0.09460007768936504,3.235476313761172e-14,6.768848691825462e-15,5.2449054266379136e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",4.721739957426917e-14,7.84366309696494e-15,4.440250425184134e-14,1.2307247790071477e-14,4.815298387689139e-14,9.439148618451094e-15,6.135821403384247e-14,1.2131736614811672e-14,6.215190705497448e-14,5.905773514325482e-14,1.8852548597403936e-13,1.177087975082225e-13,1.9408018523233903e-14,1.4506671260923254e-14,2.8696904975299177e-14,3.2059560665944065e-14,24.029041405753595,59.585451304186144,28.55809844649412,36.58678872684446,22.523722668237333,51.36469698258369,1.2770211868639367,37.491111726380424,257.44381620001514
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.00656034955498787,0.006560353380403717,5.793515400997993e-14,1.5800464855407644e-14,2.361484521817836e-08,0.005,True,used_close,training_data_region,7500.0,2852.0,2.0,"dopt,aopt,iopt,latin",5.967643906362123e-13,1.5905678726683003e-13,5.129380232157069e-13,1.3575740670135197e-13,6.883924051483282e-13,1.6617610284302272e-13,2.2505063241918387e-12,6.499016419521882e-13,2.1137045874892285e-12,1.810412016636667e-12,2.590699777822873e-12,2.2238580681036958e-12,5.448879256443361e-13,4.676561664025135e-13,6.358098802270407e-13,5.786225580537559e-13,71.76689712609836,70.8092655790191,75.73274779021972,75.0852605990824,67.43194819073379,69.50270045963717,-6.472131323947715,-19.272535023357737,73.83649570000125
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.00656034955498787,0.006560353380403717,5.793515400997993e-14,1.5800464855407644e-14,2.361484521817836e-08,0.005,True,used_close,training_data_region,7500.0,4278.0,3.0,"dopt,aopt,iopt,latin",1.650026543931376e-13,4.217856428147801e-14,1.4123277823717393e-13,3.297279288994585e-14,1.6660208768142853e-13,4.4230571167583026e-14,3.913716984184875e-13,1.0482626594528264e-13,3.4408664662614176e-13,3.126513275494294e-13,4.3106835440684304e-13,3.7579344738420866e-13,8.78657227366388e-14,7.674836271226498e-14,1.1053190725524314e-13,9.621702244032538e-14,52.0461906874239,51.99656593288326,58.954298394896256,62.47365654889601,51.5813562325057,49.6611764064629,-13.74219321092169,-19.30279827035614,142.05265279999003
highdim_poly3,Sparse cubic,gpu_geometry,50,cuda,NVIDIA GeForce RTX 4070 Ti SUPER,0,0,10000,7500,2500,"128,64,32",identity,1000,2,True,1425,1426,0.00656034955498787,0.006560353380403717,5.793515400997993e-14,1.5800464855407644e-14,2.361484521817836e-08,0.005,True,used_close,training_data_region,7500.0,5704.0,4.0,"dopt,aopt,iopt,latin",8.634112260521623e-14,2.1815081108400505e-14,8.205045472415015e-14,1.9994473413183397e-14,8.8115020547593e-14,1.8327454174553297e-14,1.25606339599807e-13,4.11987566376052e-14,1.2759984710264617e-13,1.2004165220898305e-13,1.399537593110871e-13,1.3436886034549827e-13,3.470251366311692e-14,2.974574380511348e-14,4.1512282694125846e-14,3.629427152586675e-14,32.3344623322627,37.136884894922304,35.69705874479172,42.3832129070401,30.944258517245768,47.18695494951314,1.5623118272512535,-18.719805249706514,219.46024869999383
