activation,dataset_family,p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,aopt_mse_vs_nn_mean,aopt_mse_vs_nn_std,aopt_mse_vs_nn_count,aopt_shape_vs_nn_mean,aopt_shape_vs_nn_std,aopt_shape_vs_nn_count,aopt_gain_vs_random_median_pct_mean,aopt_gain_vs_random_median_pct_std,aopt_gain_vs_random_median_pct_count,aopt_shape_gain_vs_random_median_pct_mean,aopt_shape_gain_vs_random_median_pct_std,aopt_shape_gain_vs_random_median_pct_count,iopt_mse_vs_nn_mean,iopt_mse_vs_nn_std,iopt_mse_vs_nn_count,iopt_shape_vs_nn_mean,iopt_shape_vs_nn_std,iopt_shape_vs_nn_count,iopt_gain_vs_random_median_pct_mean,iopt_gain_vs_random_median_pct_std,iopt_gain_vs_random_median_pct_count,iopt_shape_gain_vs_random_median_pct_mean,iopt_shape_gain_vs_random_median_pct_std,iopt_shape_gain_vs_random_median_pct_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,latin_shape_vs_nn_mean,latin_shape_vs_nn_std,latin_shape_vs_nn_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,dopt_shape_vs_nn_se,dopt_shape_vs_nn_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,aopt_mse_vs_nn_se,aopt_mse_vs_nn_ci95,aopt_shape_vs_nn_se,aopt_shape_vs_nn_ci95,aopt_gain_vs_random_median_pct_se,aopt_gain_vs_random_median_pct_ci95,aopt_shape_gain_vs_random_median_pct_se,aopt_shape_gain_vs_random_median_pct_ci95,iopt_mse_vs_nn_se,iopt_mse_vs_nn_ci95,iopt_shape_vs_nn_se,iopt_shape_vs_nn_ci95,iopt_gain_vs_random_median_pct_se,iopt_gain_vs_random_median_pct_ci95,iopt_shape_gain_vs_random_median_pct_se,iopt_shape_gain_vs_random_median_pct_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,latin_shape_vs_nn_se,latin_shape_vs_nn_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
softplus,iterative_dopt,20,highdim_strong,Strong nonlinear,542.0,2.0,271,270,0.0008682591484261369,0.00033029339527743817,6,0.0064901955307812035,0.005722310637420756,6,0.001204263723093928,0.0004491175532739721,6,0.0021072933147876834,0.0006597924570596272,6,0.002396126956001013,0.0004977104601207921,6,0.0013851315734600125,0.00024633798637756856,6,-22.044530166477504,39.904044908495784,6,-11.622626828873676,38.422289151689355,6,0.002244011994038122,0.0001084800103668133,6,0.0014894395714238112,0.00017719922194934376,6,-14.617187954741233,32.54283811672685,6,-16.991196069225925,31.415288765103906,6,0.0027127443134664898,0.00021367045909471394,6,0.0016520016167130777,0.00018653466085124227,6,-36.934585440894445,32.00270132092565,6,-31.293094747611168,37.626234325515775,6,0.00195969849040395,0.0004556796530180468,6,0.0013565467966256256,0.0006439307945641401,6,5.040519249939229,10.289094057603528,6,1.9749294832135087,16.604786114450672,6,0.0001348417139735191,0.00026428975938809745,0.0023361235352302025,0.004578802129051197,0.00018335147334141205,0.0003593688877491676,0.0002693591426555446,0.0005279439196048674,0.00020318944449029607,0.0003982513112009803,0.00010056706181495275,0.00019711144115730738,16.29075811648662,31.92988590831378,15.68583386188541,30.744234369295402,4.4286778781753674e-05,8.68020864122372e-05,7.234127943234623e-05,0.0001417889076873986,13.285558027995977,26.039693734872113,12.825237932782272,25.137466348253252,8.723059964804574e-05,0.00017097197531016964,7.615245640477614e-05,0.00014925881455336124,13.06504810449351,25.607494284807277,15.360845839984538,30.107257846369695,0.0001860304393437839,0.00036461966111381647,0.0002628836460578472,0.0005152519462733805,4.200505059438532,8.232989916499523,6.7788755447425775,13.286596067695452
softplus,iterative_dopt,20,highdim_strong,Strong nonlinear,813.0,3.0,271,270,0.0008682591484261369,0.00033029339527743817,6,0.0064901955307812035,0.005722310637420756,6,0.001204263723093928,0.0004491175532739721,6,0.0016788337236609645,0.0005358248732045547,6,0.0017358407056040298,0.00020342415332931803,6,0.0012305542191640825,0.00035410334725372716,6,-9.060407091838387,21.770317138877523,6,-20.238535259649506,19.157161217953355,6,0.0017574805745868302,0.00017054557256855895,6,0.001012423078193992,0.00011348249797471156,6,-10.813031291390876,23.16300453103898,6,-4.340771163581305,28.483390576502135,6,0.002106829117164535,0.00024190732952455912,6,0.0014258822393838461,0.00035130866963959133,6,-33.79857296641884,32.859746915002205,6,-43.50668537058613,34.411278204479395,6,0.0015297232885765214,0.0004770753292215356,6,0.000823885285801965,0.0001454078166012367,6,8.597878236987725,5.740935348417717,6,16.917163999918326,16.483770743399226,6,0.0001348417139735191,0.00026428975938809745,0.0023361235352302025,0.004578802129051197,0.00018335147334141205,0.0003593688877491676,0.00021874958847377567,0.0004287491934086003,8.304756283575284e-05,0.00016277322315807555,0.00014456208616386577,0.0002833416888811769,8.887694754802887,17.419881719413656,7.820878317370074,15.328921502045345,6.962493844729489e-05,0.00013646487935669799,4.6329035795744796e-05,9.08049101596598e-05,9.456257001803378,18.53426372353462,11.628295509471503,22.791459198564144,9.875825372907965e-05,0.00019356617730899612,0.00014342116380549718,0.0002811054810587745,13.414935503124848,26.293273586124702,14.048345499655104,27.534757179324004,0.00019476518757717657,0.00038173976765126604,5.936249254753781e-05,0.00011635048539317411,2.3437270416550953,4.593705001643986,6.7294712263909755,13.189763603726313
softplus,iterative_dopt,20,highdim_strong,Strong nonlinear,1084.0,4.0,271,270,0.0008682591484261369,0.00033029339527743817,6,0.0064901955307812035,0.005722310637420756,6,0.001204263723093928,0.0004491175532739721,6,0.0015089236763587413,0.00047352302974880135,6,0.001511411690991727,0.0002496320317537724,6,0.0011074636102279575,0.0003824354078776598,6,-4.091415844373743,16.4729964584051,6,-16.629175267649245,20.64422488181978,6,0.0015102447668900627,0.00020819106504949589,6,0.0010284697299755285,0.00030197218243969916,6,-4.700492173947529,18.373881029912795,6,-12.581411962885499,29.306801472804203,6,0.0016814249114547612,0.00017800718450189487,6,0.001043736799555614,0.0001346564489080175,6,-17.921821839159573,25.64526743505248,6,-19.9765007318298,39.55929032920729,6,0.001425567287656867,0.00036939811336718603,6,0.0010971280135077816,0.00044481174120834734,6,4.318600048295995,7.568739171663971,6,-13.34480309814417,19.243060664033276,6,0.0001348417139735191,0.00026428975938809745,0.0023361235352302025,0.004578802129051197,0.00018335147334141205,0.0003593688877491676,0.00019331496739021713,0.00037889733608482555,0.00010191185020849837,0.00019974722640865678,0.0001561286014789048,0.0003060120588986534,6.725072642961152,13.181142380203857,8.427969515954471,16.518820251270764,8.49936463963076e-05,0.0001665875469367629,0.00012327962724864895,0.00024162806940735193,7.501105519648302,14.702166818510673,11.96445160023614,23.450325136462833,7.267112876318404e-05,0.00014243541237584072,5.497326506663267e-05,0.00010774759953060003,10.469636588848754,20.520487714143556,16.150012648862507,31.654024791770514,0.00015080614828272997,0.0002955800506341507,0.00018159363292656207,0.00035592352053606164,3.089924827798691,6.056252662485434,7.855946619383994,15.39765537399263
softplus,iterative_dopt,50,highdim_poly2,Quadratic,2852.0,2.0,1426,1425,0.004680508831711946,0.00013735163228692545,2,0.06647780063743583,0.0006344475345257766,2,0.016820255617397438,5.62462059569062e-05,2,0.021573595911945857,6.537861926552712e-05,2,0.020321789343355556,2.4707561285297373e-05,2,0.005725432928034091,0.00031574059908903604,2,5.8018877269123355,0.39999352363808116,2,0.2894383767923343,5.76275430052672,2,0.02032723567835499,0.00038052210628714396,2,0.005344028236888978,0.0005951906741389415,2,5.77414312117807,2.0493832938662497,2,6.92480555564982,10.61151203848461,2,0.02018446656974287,0.00025133388103203754,2,0.005243930235460639,0.0001901055216361052,2,6.4403611526148925,0.8814751223670714,2,8.677276267779957,3.552695245947517,2,0.021743052819947532,0.0005557413366887776,2,0.005944439587679817,0.00039587459261516386,2,-0.7820423779365733,2.270606304641312,2,-3.5079337243816937,6.619270655138175,2,9.712227059712612e-05,0.0001903596503703672,0.00044862215397026284,0.0008792994217817152,3.977207364814356e-05,7.795326435036137e-05,4.6229665027267684e-05,9.061014345344465e-05,1.747088413141598e-05,3.424293289757532e-05,0.0002232623187117604,0.0004375941446750504,0.2828381329951888,0.55436274067057,4.074882644214383,7.98676998266019,0.0002690697617470277,0.0005273767330241742,0.0004208633617826382,0.0008248921890939709,1.4491328243432482,2.8403003357127665,7.503472121055152,14.706805357268097,0.00017771989161968673,0.00034833098757458596,0.0001344249034898959,0.00026347281084019593,0.623297036472998,1.221662191487076,2.5121348998986983,4.923784403801449,0.00039296846775831087,0.0007702181968062893,0.0002799256089376443,0.0005486541935177827,1.6055611154167995,3.146899786216927,4.680531166757325,9.173841086844357
softplus,iterative_dopt,50,highdim_poly2,Quadratic,4278.0,3.0,1426,1425,0.004680508831711946,0.00013735163228692545,2,0.06647780063743583,0.0006344475345257766,2,0.016820255617397438,5.62462059569062e-05,2,0.018393347896886347,1.9970577987206914e-05,2,0.018116820934685834,7.468804761587209e-05,2,0.004730849631988608,0.0003510503341955339,2,1.5035698313755441,0.29911760231394957,2,4.095591948402345,7.254072709216195,2,0.018077989476533954,0.0001606041734305643,2,0.004906316601272958,7.400948223883086e-05,2,1.7139923543122269,0.9798784769817165,2,0.5448878481011995,1.3572210241506217,2,0.01809889609434024,0.000210980460327622,2,0.0052478620348999465,0.0006022337828447191,2,1.6001795873807754,1.2538852333752537,2,-6.370897441583538,12.054925693098388,2,0.018384613980237795,0.0002114007375445817,2,0.004467730916577601,3.330672893496258e-05,2,0.046801246106276895,1.2578567553305644,2,9.434887067166851,0.5449191098088859,2,9.712227059712612e-05,0.0001903596503703672,0.00044862215397026284,0.0008792994217817152,3.977207364814356e-05,7.795326435036137e-05,1.4121331118968801e-05,2.767780899317885e-05,5.28124249427669e-05,0.00010351235288782312,0.00024823007184746575,0.00048653094082103283,0.21150808496845466,0.4145558465381711,5.129404003907042,10.053631847657801,0.00011356430011961235,0.0002225860282344402,5.2332606763182646e-05,0.00010257190925583798,0.692878715812518,1.3580422829925354,0.9597001897458556,1.881012371901877,0.00014918571419552087,0.0002924039998232209,0.00042584359170912757,0.00083465343974989,0.8866307513493186,1.7377962726446643,8.524119704289811,16.70727462040803,0.0001494828950656113,0.0002929864743285981,2.3551413889054233e-05,4.616077122254629e-05,0.88943904145555,1.7433005212528778,0.3853159977440001,0.7552193555782402
softplus,iterative_dopt,50,highdim_poly2,Quadratic,5704.0,4.0,1426,1425,0.004680508831711946,0.00013735163228692545,2,0.06647780063743583,0.0006344475345257766,2,0.016820255617397438,5.62462059569062e-05,2,0.017426273412176063,4.299982864455702e-05,2,0.01729177593283021,5.342626834846865e-05,2,0.004786808997319611,4.885350756909168e-05,2,0.7711282738770895,0.5514346692706299,2,-3.6959921841190058,0.5575245650550621,2,0.017369338366483168,0.000181726713032049,2,0.004616127004047537,0.00013477419312145396,2,0.327702742139622,0.7968875084218938,2,0.006054365953869989,2.4367157543467615,2,0.017282620984519482,5.23358371682778e-05,2,0.004646076127406647,0.0006215254507009605,2,0.8244125410936984,0.05560858753050662,2,-0.682308426648941,13.950437684093988,2,0.01745061229557293,0.0001374312707969487,2,0.003964016189110787,8.574644280817261e-06,2,-0.13899960376931175,0.5415482147491946,2,14.125491632726845,0.6004816132714157,2,9.712227059712612e-05,0.0001903596503703672,0.00044862215397026284,0.0008792994217817152,3.977207364814356e-05,7.795326435036137e-05,3.0405470424425814e-05,5.9594722031874596e-05,3.777807664269439e-05,7.4045030219681e-05,3.454464648685305e-05,6.770750711423198e-05,0.3899231940226235,0.764249460284342,0.39422940062851486,0.7726896252318891,0.00012850019110770356,0.000251860374571099,9.529974588512544e-05,0.00018678750193484587,0.5634845610479731,1.1044297396540272,1.7230182337226885,3.377115738096469,3.700702536076419e-05,7.253376970709781e-05,0.0004394848608706744,0.0008613903273065218,0.03932120933502692,0.07706957029665276,9.864449086943214,19.3343202104087,9.717858352760716e-05,0.00019047002371411003,6.063189117228332e-06,1.1883850669767532e-05,0.3829324149886241,0.7505475333777033,0.42460462072205596,0.8322250566152297
softplus,iterative_dopt,50,highdim_smooth,Smooth,2852.0,2.0,1426,1425,0.0011662781107271054,0.0003499586647146436,6,0.03549439290952919,0.007268083544432462,6,0.0045090984430501265,0.001064042032111477,6,0.00546649179485964,0.0010585979094790714,6,0.00527109579755132,0.0010991163171137973,6,0.0012955737587269022,0.00025203216677387625,6,3.7369763215761194,1.9160101942708623,6,10.952050679661381,12.112816003083156,6,0.005308044493641994,0.0011279976759731407,6,0.0013930977734725155,0.0002948891358334061,6,3.1388358037531954,1.9013380932048791,6,4.959838990536419,4.521659473747876,6,0.005264909973471478,0.0010247462204506527,6,0.0014059964086543695,0.0002811365668179748,6,3.6834641500934544,1.2271731270518011,6,3.9947430983388714,4.91854627039364,6,0.005523307008810934,0.0011145000145966288,6,0.001439718602604066,0.0003027959773234526,6,-0.9123639302539299,3.232604900255098,6,1.845993343688517,7.227236166993834,6,0.00014287002660276949,0.00028002525214142817,0.0029671826819630868,0.00581567805664765,0.00043439334059120534,0.0008514109475587625,0.0004321707868334501,0.0008470547421935622,0.0004487123574826449,0.000879476220665984,0.0001028917012273382,0.00020166773440558286,0.7822078863224137,1.5331274571919307,4.945036425962021,9.69227139488556,0.0004605031228632452,0.0009025861208119606,0.00012038798558035394,0.00023596045173749372,0.776218026144713,1.5213873312436375,1.845959750217301,3.61808111042591,0.00041835089265828394,0.0008199677496102365,0.00011477352279031783,0.00022495610466902294,0.5009913312220908,0.981943009195298,2.007988106455613,3.935656688653001,0.00045499272568102415,0.0008917857423348073,0.00012361594010163417,0.00024228724259920295,1.3197054242742503,2.5866226315775305,2.950506809953835,5.7829933475095165
softplus,iterative_dopt,50,highdim_smooth,Smooth,4278.0,3.0,1426,1425,0.0011662781107271054,0.0003499586647146436,6,0.03549439290952919,0.007268083544432462,6,0.0045090984430501265,0.001064042032111477,6,0.004831889019246632,0.0010596468643207927,6,0.004792226751416811,0.0010841670092270098,6,0.0013364048891082783,0.0005783983200182409,6,0.906529789526838,1.1557809609485798,6,-2.6430751669375416,21.24162105373169,6,0.004792037686135178,0.0010752872865532957,6,0.0012815546535660989,0.0001902294849374978,6,0.8953510476330093,0.9020544301312173,6,-2.8257229734253904,12.7025466650615,6,0.004802191646020128,0.0010538333360082825,6,0.0012398367337465926,0.0005128860607052309,6,0.5788132327423894,1.3059838285425833,6,5.067179076375497,20.16341059590238,6,0.004824174382354304,0.0010895353612277747,6,0.0012089266664466278,0.00016806814387814855,6,0.26149299313606655,1.0231037118306736,6,2.751982598677577,12.894534817346656,6,0.00014287002660276949,0.00028002525214142817,0.0029671826819630868,0.00581567805664765,0.00043439334059120534,0.0008514109475587625,0.00043259902085435664,0.000847894080874539,0.000442609328094246,0.0008675142830647222,0.00023613012535461723,0.0004628150456950498,0.4718456014579386,0.9248173788575595,8.671855481867164,16.996836744459642,0.00043898419649290903,0.0008604090251261016,7.766086202155467e-05,0.00015221528956224715,0.36826217900642366,0.7217938708525904,5.1857929605488025,10.164154202675652,0.0004302256578592111,0.0008432422894040538,0.00020938485748565563,0.000410394320671885,0.5331656653759604,1.0450047041368824,8.231677905698088,16.134088695168252,0.0004448009486211665,0.0008718098592974863,6.861353241968872e-05,0.00013448252354258987,0.4176803413221053,0.8186534689913264,5.264171795508533,10.317776719196724
softplus,iterative_dopt,50,highdim_smooth,Smooth,5704.0,4.0,1426,1425,0.0011662781107271054,0.0003499586647146436,6,0.03549439290952919,0.007268083544432462,6,0.0045090984430501265,0.001064042032111477,6,0.00463340910668251,0.0010612700017859156,6,0.004614745945473185,0.0010551147302863973,6,0.0012761728616265825,0.0004872147076730436,6,0.3813159325350197,0.4698572462556777,6,0.2597385446295757,11.357604875834525,6,0.004615831826246508,0.0010812438189163635,6,0.0013157855282959754,0.00040258012547401235,6,0.458034963931629,1.0318197653968917,6,-4.3057523533389395,4.804757237491395,6,0.00462956017360561,0.0010778682542839006,6,0.0013881847980794016,0.0005542752432311805,6,0.13373456968169462,0.6212741815219378,6,-8.146389782968448,12.632084940037178,6,0.004639631296666994,0.00107960258934091,6,0.0011356630462195701,0.00013618212311826522,6,-0.07223844690483083,0.6203507900966566,6,6.08227401880166,16.648258780531368,6,0.00014287002660276949,0.00028002525214142817,0.0029671826819630868,0.00581567805664765,0.00043439334059120534,0.0008514109475587625,0.00043326166394968093,0.0008491928613413747,0.0004307487848826617,0.0008442676183700169,0.00019890457149637083,0.0003898529601328868,0.19181841754593873,0.3759640983900399,4.636722774323481,9.087976637674021,0.00044141594064722414,0.0008651752436685593,0.00016435264799949303,0.0003221311900790063,0.4212386552901053,0.8256277643686064,1.9615339282997353,3.844606499467481,0.0004400378721566709,0.0008624742294270749,0.00022628192049557134,0.0004435125641713198,0.25363412251566686,0.49712288013070705,5.157027081764488,10.107773080258395,0.0004407459114787865,0.0008638619864984215,5.55961189547711e-05,0.00010896839315135135,0.25325714954486683,0.496384013107939,6.796623186351928,13.321381445249779
softplus,iterative_dopt,50,highdim_strong,Strong nonlinear,2852.0,2.0,1426,1425,0.0008758949652459477,0.00036943782192889167,6,0.017279968246215912,0.006387954736242347,6,0.0030586346536483895,0.0006610231948279962,6,0.0038880469344082336,0.0007202244951019047,6,0.0038255596851585645,0.0008429133919464262,6,0.0012314902335809118,0.00038617570318675686,6,2.0369576071664004,4.965228037799896,6,-18.039676872779847,20.714837519192464,6,0.0038972091418396832,0.0008088314428504345,6,0.001226193200071849,0.0004126320245807176,6,0.07839261836250344,4.047650251637655,6,-17.975523677436154,24.728694968972142,6,0.0039034698773581893,0.0008046378491311575,6,0.0009615708730982732,5.40662345827976e-05,6,-0.11952260892313848,4.508250926862566,6,4.848231508705014,14.189153376231406,6,0.0038489430135710267,0.000744422841828941,6,0.0008918122835694558,3.643821868100554e-05,6,1.135461700095781,3.7152748275356897,6,11.89539237400669,11.569056744660518,6,0.00015082235923516307,0.0002956118241009196,0.0026078716006314754,0.005111428337237692,0.00026986158924549055,0.0005289287149211615,0.0002940304188755515,0.000576299620996081,0.0003441179512712247,0.0006744711844916003,0.0001576555706446737,0.00030900491846356045,2.027045858195049,3.973009882062296,8.456797004447013,16.575322128716145,0.00033020405381710963,0.0006471999454815349,0.00016845631862572066,0.00033017438450641247,1.6524462956266976,3.2387947394283274,10.095447446485208,19.787076995111008,0.00032849202635031483,0.0006438443716466171,2.207244784024531e-05,4.3261997766880807e-05,1.8404857338737686,3.607352038392586,5.792697608976022,11.353687313593003,0.00030390935255891587,0.0005956623310154751,1.4875840484068911e-05,2.9156647348775066e-05,1.516754596944869,2.9728390100119433,4.723047638287081,9.25717337104268
softplus,iterative_dopt,50,highdim_strong,Strong nonlinear,4278.0,3.0,1426,1425,0.0008758949652459477,0.00036943782192889167,6,0.017279968246215912,0.006387954736242347,6,0.0030586346536483895,0.0006610231948279962,6,0.0033676427489055458,0.0006813112370802536,6,0.00329368455301272,0.0007314828273861547,6,0.000811511506654629,9.98822986338867e-05,6,2.4663664657893265,2.231869409204481,6,1.9204612104781145,11.03378417649079,6,0.0033185904904526726,0.0007623484959581416,6,0.001023370904648076,0.000337013799234726,6,1.8530707590257407,2.615440637106104,6,-21.646390162233853,27.95532117335775,6,0.0033358909752173337,0.0007276125989043976,6,0.0008907454453974225,0.00043563889767438715,6,1.1676261821452047,2.4208492469740466,6,-4.710603083213108,38.97496425264121,6,0.00335712023809613,0.0006920551918373966,6,0.0011132525464488878,0.0003170735736707426,6,0.35823237763310645,2.15700343020862,6,-32.54892800829759,24.817529941951438,6,0.00015082235923516307,0.0002956118241009196,0.0026078716006314754,0.005111428337237692,0.00026986158924549055,0.0005289287149211615,0.0002781441478118333,0.0005451625297111932,0.0002986266137840707,0.0005853081630167786,4.077677766488529e-05,7.992248422317517e-05,0.9111568708463215,1.78586746685879,4.504523527399589,8.828866113703194,0.0003112274702126085,0.0006100058416167127,0.00013758530740030843,0.0002696672025046045,1.0677491689082836,2.092788371060236,11.412712078391536,22.36891567364741,0.0002970465996226888,0.0005822113352604701,0.0001778488352351303,0.0003485837170608554,0.9883075665478848,1.937082830433854,15.911462527030947,31.186466552980654,0.00028253034897425793,0.0005537594839895455,0.0001294447444023484,0.00025371169902860285,0.8805929629073576,1.7259622072984209,10.131714172337409,19.85815977778132
softplus,iterative_dopt,50,highdim_strong,Strong nonlinear,5704.0,4.0,1426,1425,0.0008758949652459477,0.00036943782192889167,6,0.017279968246215912,0.006387954736242347,6,0.0030586346536483895,0.0006610231948279962,6,0.003171220182038793,0.0006675790640326132,6,0.003118112894083144,0.0006934460404068017,6,0.0009386261631082792,0.00046294764354465903,6,1.858138766336184,1.4064026580580395,6,-5.660017413775996,22.62264572168672,6,0.0031397660918680774,0.0007189336418388912,6,0.0007418558674165501,0.00012638489921470034,6,1.2706208178138498,1.6495236756989504,6,11.7948943093827,8.859185656214384,6,0.0031350254821988343,0.000682482510205701,6,0.000673006660614232,0.00013899408026780518,6,1.251925910484646,1.081429228298064,6,20.32733759346473,9.461291620321816,6,0.0031910088814181424,0.0006569907588245438,6,0.0009170685033371237,7.048062308182328e-05,6,-0.705862567601046,0.9307362340107217,6,-11.765968873131945,22.08852018862428,6,0.00015082235923516307,0.0002956118241009196,0.0026078716006314754,0.005111428337237692,0.00026986158924549055,0.0005289287149211615,0.0002725380116407801,0.000534174502815929,0.0002830981605250117,0.0005548723946290229,0.0001889975840513809,0.0003704352647407066,0.5741614808560276,1.125356502477814,9.235656441648228,18.101886625630527,0.00029350343023768654,0.0005752667232658657,5.1596419044849044e-05,0.00010112898132790412,0.6734152206837641,1.3198938325401777,3.616747399051499,7.088824902140938,0.0002786223180629634,0.0005460997434034083,5.6744095653928426e-05,0.00011121842748169972,0.4414916337103393,0.865323602072265,3.8625561295764546,7.5706100139698504,0.00026821535414067613,0.0005257020941157252,2.877359388398224e-05,5.639624401260519e-05,0.3799714764076511,0.7447440937589962,9.017600605882388,17.67449718752948
tanh,gpu_geometry,5,highdim_nonlinear,Random nonlinear,62.0,2.0,31,30,0.002784325312572805,0.00012925013849809559,2,0.028276460262385214,0.0005735578603208401,2,0.001211496434043465,3.428708061877734e-06,2,0.0073112734606609504,0.00045123344625571613,2,0.007847443126432593,0.0008577866721678894,2,0.015066535056917022,0.0008191065891238235,2,-7.175536569846277,5.117778824359436,2,-5.123517362909108,4.606683656826742,2,0.01352835086647259,0.0018926612504839202,2,0.019559697433364002,0.0011385539613649111,2,-84.5868381004789,14.494652748125619,2,-36.44780655642525,5.454594469398717,2,0.021610152847693253,0.007996587137698276,2,0.03966782672156231,0.013259420616711395,2,-192.75546932762458,91.3052504501132,2,-172.96494260120107,65.54608724220802,2,0.004950803321819129,0.001139712699559527,2,0.00831729986872599,0.0024846643289859953,2,31.674181257376684,19.80532740220329,2,40.96034482773339,23.08902427534871,2,9.139364940130383e-05,0.00017913155282655552,0.00040556665243571266,0.0007949106387739968,2.42446272126273e-06,4.751946933674951e-06,0.0003190702297455924,0.0006253776503013611,0.0006065467727013565,0.0011888316744946587,0.0005791958236840387,0.0011352238144207159,3.618816111317474,7.09287957818225,3.2574172525234313,6.384537814945925,0.0013383136047061908,0.002623094665224134,0.000805079226827935,0.0015779552845827526,10.24926724914385,20.088563808321947,3.856980737934471,7.559682246351563,0.005654440991415575,0.011082704343174526,0.00937582623268134,0.018376619416055427,64.56256175121112,126.54262103237379,46.348082769210336,90.84224222765226,0.0008058985784629678,0.001579561213787417,0.00175692299599832,0.0034435690721567073,14.004481309717693,27.44878336704668,16.326405636079883,31.999755046716572
tanh,gpu_geometry,5,highdim_nonlinear,Random nonlinear,93.0,3.0,31,30,0.002784325312572805,0.00012925013849809559,2,0.028276460262385214,0.0005735578603208401,2,0.001211496434043465,3.428708061877734e-06,2,0.004818777850196148,0.00018816231178179699,2,0.006135466299462175,0.0006356905565083788,2,0.012895423349443432,0.0011486170759877512,2,-27.163502935337082,8.226500203291156,2,-45.98995535645109,21.788217498401103,2,0.018375316595584577,0.0030389642154765753,2,0.021082433222520968,0.0016757502152147273,2,-280.38604221474816,48.21183123549585,2,-138.60653413185105,33.33925442843434,2,0.01115656470542906,0.0019769956009403605,2,0.02205171071264854,0.003401273304052473,2,-130.89772650341874,32.010878045293744,2,-150.1403388909517,53.48438152819352,2,0.0034373968501371643,0.002455877509878563,2,0.007751673905260658,0.005753067826983672,2,29.607989814556543,48.21609022938006,2,10.511528735626666,70.25727356902055,2,9.139364940130383e-05,0.00017913155282655552,0.00040556665243571266,0.0007949106387739968,2.42446272126273e-06,4.751946933674951e-06,0.00013305084662464605,0.00026077965938430626,0.0004495011032433248,0.0008810221623569166,0.0008121949234176028,0.0015919020498985014,5.817014079179688,11.401347595192188,15.406596343086813,30.19692883245015,0.002148872204546743,0.0042117895209116156,0.00118493434075315,0.0023224713078761738,34.09091280004052,66.81818908807942,23.574412886049554,46.205849256657125,0.0013979469958009024,0.0027399761117697687,0.0024050634179642776,0.004713924299209984,22.63510893756278,44.36481351762305,37.81916886615416,74.12557097766215,0.0017365676409986641,0.0034036725763573815,0.00406803327308631,0.007973345215249167,34.093924363497074,66.82409175245427,49.679394568332825,97.37161335393233
