case,activation,hidden,n_hidden,q,data_seed,init_seed,special,n,p,max_order,NN_mse_vs_y,act_io_mean,act_io_sum,TPR_mse_vs_NN,TPR_mse_vs_y,LTPR_mse_vs_NN,LTPR_mse_vs_y,LTPR_n_terms,shape_NN_LTPR,FPR_mse_vs_y,FPR_mse_vs_NN,FPR_r2_vs_y,shape_NN_FPR_in,mahal_NN_FPR,shape_NN_FPR_ext,abs_rmse_gap,NN_FPR_log10,FPR_mse_delta_vs_NN,FPR_improve_vs_NN_pct,FPR_better_than_NN,TPR_mse_delta_vs_NN,TPR_improve_vs_NN_pct,TPR_better_than_NN,LTPR_mse_delta_vs_NN,LTPR_improve_vs_NN_pct,LTPR_better_than_NN,well_specified
highdim_poly4,softplus,"256,128,64",3,3,0,1,True,10000,20,3,0.0006924668866394762,0.029750318238715188,0.08925095471614557,,,,,,,9.235869186934267e-05,0.0006703678599853381,0.9968307972778904,0.0004399545162167328,0.03165113565580756,0.16276710363151886,0.016704422599923937,0.8749212374058649,-0.0006001081947701335,86.66236701691874,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,2,True,10000,20,3,0.0006909679841965805,0.031521443022953025,0.09456432906885907,,,,,,,9.235869186934267e-05,0.0006696356041446207,0.9968307972778904,0.00044722083166115587,0.024277893754197224,0.1592714642142064,0.01667592691670641,0.8739801518104305,-0.0005986092923272378,86.63343396775,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,3,True,10000,20,3,0.0007600401629422952,0.03434477761202216,0.10303433283606649,,,,,,,9.235869186934267e-05,0.000736382464766773,0.9968307972778904,0.0004923197537863282,0.0290942081884196,0.16640875989444073,0.017958482962927524,0.915358769270801,-0.0006676814710729525,87.84818271816054,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,4,True,10000,20,3,0.0006749010949832382,0.04913226625645059,0.14739679876935177,,,,,,,9.235869186934267e-05,0.0006582243945213971,0.9968307972778904,0.0004280810117656649,0.03288910856959737,0.16030031353942878,0.01636851565271885,0.8637623596369212,-0.0005825424031138955,86.31522565960032,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,5,True,10000,20,3,0.0006750806098612281,0.03957596640708386,0.11872789922125157,,,,,,,9.235869186934267e-05,0.0006574312978329668,0.9968307972778904,0.0004601596556332503,0.0032237155784718163,0.1619133623140303,0.01637197044157386,0.8638778609375838,-0.0005827219179918854,86.31886466294324,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,6,True,10000,20,3,0.0007023618882669007,0.03947455086361463,0.11842365259084389,,,,,,,9.235869186934267e-05,0.0006875374111617431,0.9968307972778904,0.0004650049480457143,0.02714673777924518,0.16373647952532383,0.01689176805214399,0.8810831646240034,-0.000610003196397558,86.85027000863606,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,7,True,10000,20,3,0.0006546299854250927,0.045563006969612053,0.13668902090883617,,,,,,,9.235869186934267e-05,0.0006383531516527727,0.9968307972778904,0.0004302606981558847,0.03204977385352963,0.15927304403322606,0.01597539496689917,0.8505181212321035,-0.00056227129355575,85.89146633584645,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,8,True,10000,20,3,0.000698881316330719,0.04183851042410869,0.12551553127232606,,,,,,,9.235869186934267e-05,0.0006774571535974966,0.9968307972778904,0.00048285798607234623,0.014692293555571655,0.1673424256851272,0.016826020560050108,0.8789256572197676,-0.0006065226244613763,86.7847816630374,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,9,True,10000,20,3,0.0010224488472921492,0.04496310113985429,0.13488930341956287,,,,,,,9.235869186934267e-05,0.0009820200310041197,0.9968307972778904,0.0005005331779405222,0.0962333515744731,0.16869379839375687,0.022365411090386082,1.044163816523577,-0.0009300901554228065,90.96691319923288,True,,,,,,,False
highdim_poly4,softplus,"256,128,64",3,3,0,0,False,10000,20,3,0.0008017605854205808,0.03939370783970309,0.11818112351910928,,,,,,,0.00010964114499237732,0.0008003424139664583,0.9962377659521572,0.0004991653994167137,0.048132580219783075,0.15545544534852163,0.01784441042521682,0.8640711402391745,-0.0006921194404282035,86.324951988646,True,,,,,,,False
