case,case_label,p,n_total,train_n,test_n,data_seed,init_seed,strategy,strategy_label,round,selected_n,test_mse,fpr_distance,tpr_distance,combined_distance,distance_norm,dopt_weight,batch_dopt_added,batch_random_added,batch_latin_added,p_dim,source_prefix
highdim_poly2,Quadratic,20,10000,7500,2500,1,1,latin,Latin hypercube,4,2375,0.009633911097111,0.0514682408731741,0.8880911473001376,0.4697796940866559,0.5000455428073337,0.6249703971752331,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,1,1,latin,Latin hypercube,5,2875,0.0079792537923399,0.0514682408731741,0.8880911473001376,0.4697796940866559,0.5000455428073337,0.6249703971752331,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,1,1,latin,Latin hypercube,6,3375,0.0081848161871215,0.0514682408731741,0.8880911473001376,0.4697796940866559,0.5000455428073337,0.6249703971752331,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,0,375,0.0318351238262103,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,1,875,0.0186492875675444,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,2,1375,0.01118533928684,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,3,1875,0.0080549736754474,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,4,2375,0.0081314813715135,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,5,2875,0.0070931557933608,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,measure_weighted,Measure-weighted,6,3375,0.0062622096100053,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,287,213,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,0,375,0.0361224659575397,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,1,875,0.0198255157833813,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,2,1375,0.0121484947887539,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,3,1875,0.0087280460844835,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,4,2375,0.0087584604979332,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,5,2875,0.0072918283853201,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,random,Random,6,3375,0.0076641936000532,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,0,375,0.0322330567186907,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,1,875,0.017756786408054,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,2,1375,0.0120366520159907,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,3,1875,0.0080195882866887,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,4,2375,0.0070377210374741,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,5,2875,0.0073444110484853,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,dopt,D-optimal,6,3375,0.0065068571450835,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,0,375,0.0380334672641454,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,1,875,0.0204300185591627,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,2,1375,0.0119674481763694,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,3,1875,0.0094886651549459,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,4,2375,0.007875687880693,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,5,2875,0.0073858471543646,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,0,latin,Latin hypercube,6,3375,0.0063954964257444,0.0419422210531005,0.9338016346303266,0.4878719278417136,0.5783612394146296,0.5740651943804908,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,0,375,0.0346477120921194,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,1,875,0.0191229060002845,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,2,1375,0.0106671699604332,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,3,1875,0.0083983836796669,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,4,2375,0.0080944732371631,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,5,2875,0.0063755016610661,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,measure_weighted,Measure-weighted,6,3375,0.0065907097163466,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,303,197,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,0,375,0.0318177494270231,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,1,875,0.0218738947198827,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,2,1375,0.0131109338295829,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,3,1875,0.0090379251488485,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,4,2375,0.0090145784349849,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,5,2875,0.0077366919193829,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,random,Random,6,3375,0.0072136768937747,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,0,375,0.0290011230383446,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,1,875,0.0184978245479823,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,2,1375,0.0103837591630271,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,3,1875,0.0088261639882118,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,4,2375,0.0070186202863687,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,5,2875,0.0066670356952696,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,dopt,D-optimal,6,3375,0.0068022285382537,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,0,375,0.034166329692723,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,1,875,0.0164303387481699,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,2,1375,0.0114123546710309,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,3,1875,0.0082801690632315,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,4,2375,0.0076043119366965,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,5,2875,0.00727734651431,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,2,1,latin,Latin hypercube,6,3375,0.00645805638835,0.0503242937130985,0.9023924044919036,0.4763583491025011,0.5285225101779862,0.6064603683843088,0,0,500,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,0,375,0.0386419453589205,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,1,875,0.0215155381797164,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,2,1375,0.012828140919301,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,3,1875,0.0104654730043794,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,4,2375,0.0087571978625103,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,5,2875,0.0077212887659521,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,measure_weighted,Measure-weighted,6,3375,0.0076089334920473,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,277,223,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,0,375,0.0399221247953967,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,1,875,0.0205231639425312,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,2,1375,0.0151823852969428,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,3,1875,0.0114504118691906,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,4,2375,0.0107145917476742,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,5,2875,0.0093247258426598,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,random,Random,6,3375,0.0081910401054419,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,500,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,dopt,D-optimal,0,375,0.038547873028114,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,0,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,dopt,D-optimal,1,875,0.0237136674834701,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,dopt,D-optimal,2,1375,0.011480299068305,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,dopt,D-optimal,3,1875,0.0097719775222414,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,500,0,0,20,measure_weighted_sampling_grand_mean_p20
highdim_poly2,Quadratic,20,10000,7500,2500,3,0,dopt,D-optimal,4,2375,0.0082954926512356,0.0473738279330014,0.942883283949866,0.4951285559414337,0.6097729430408212,0.5536475870234662,500,0,0,20,measure_weighted_sampling_grand_mean_p20
